Catagery	Object_int_name	Object_Ext_name	Field_int_name	Field_ext_name	Field_type	Geom_type	Join_type	Relation	Is_Enum	Enum_values	Data_type
lnd_residential_complex	lnd_residential_complex	Residential Complex	apartment_condo_extent	Apartment/Condo Extent	dd_geom_field	area	No	No	No		NA
lnd_residential_complex	lnd_residential_complex	Residential Complex	dwelling_size	Dwelling Size	dd_phys_field	No	No	No	No		integer
lnd_residential_complex	lnd_residential_complex	Residential Complex	extent	Extent	dd_geom_field	area	No	No	No		NA
lnd_residential_complex	lnd_residential_complex	Residential Complex	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_residential_complex	lnd_residential_complex	Residential Complex	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_residential_complex	lnd_residential_complex	Residential Complex	subdivision_extent	Subdivision Extent	dd_geom_field	area	No	No	No		NA
lnd_residential_complex	lnd_residential_complex	Residential Complex	number_of_floors	Number Of Floors	dd_phys_field	No	No	No	No		integer
lnd_residential_complex	lnd_residential_complex	Residential Complex	location	Location	dd_geom_field	simple_point	No	No	No		NA
lnd_residential_complex	lnd_residential_complex	Residential Complex	type	Type	dd_phys_field	No	No	No	Yes	,Apartment/Condo,Mixed use,Not Listed,Subdivision,Unknown	NA
lnd_residential_complex	lnd_residential_complex	Residential Complex	mixed_use_extent	Mixed use Extent	dd_geom_field	area	No	No	No		NA
lnd_residential_complex	lnd_residential_complex	Residential Complex	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_residential_complex	lnd_residential_complex	Residential Complex	subdivision_annotation	Subdivision Annotation	dd_geom_field	text	No	No	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	military_extent	Military Extent	dd_geom_field	area	No	No	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	remarks_id	remarks_id	dd_phys_field	No	No	No	No		integer
lnd_restricted_area	lnd_restricted_area	Restricted Area	historical_extent	Historical Extent	dd_geom_field	area	No	No	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	high_fault_area_location	High Fault Area Location	dd_geom_field	simple_point	No	No	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	extent	Extent	dd_geom_field	area	No	No	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	sink_hole_extent	Sink Hole Extent	dd_geom_field	area	No	No	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	name	Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_restricted_area	lnd_restricted_area	Restricted Area	tp_sub_locality	Sub Locality	dd_phys_field	No	No	No	Yes	,,Unknown	NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	amish_extent	Amish Extent	dd_geom_field	area	No	No	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	tp_district	District	dd_phys_field	No	No	No	Yes	,,Unknown	NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	tp_pincode	Pincode	dd_phys_field	No	No	No	Yes	,,760010,760011,Unknown	NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	type	Type	dd_phys_field	No	No	No	Yes	,Airports,Amish,Central Banks,Chemical Industries,Downtown Underground Area,Govt Quarters,High Fault Area,Historical,Military,Mine,Nature Preserve,Not Listed,Police Quarters,Political Offices,Sink Hole,Superfund site,Unknown	NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	downtown_ug_area_location	Downtown Underground Area Location	dd_geom_field	simple_point	No	No	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	lnd_restricted_area_annotations	Restricted Area Annotations	dd_join_field	No	Restricted Area Annotation	1:n	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	tp_city	City	dd_phys_field	No	No	No	Yes	,,Unknown	NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	downtown_ug_area_extent	Downtown Underground Area Extent	dd_geom_field	area	No	No	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	tp_ward_name	Ward Name	dd_phys_field	No	No	No	Yes	,,Unknown	NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	tp_updated_by	Updated By	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_restricted_area	lnd_restricted_area	Restricted Area	tp_calculated_area	Calculated Area	dd_phys_field	No	No	No	No		float
lnd_restricted_area	lnd_restricted_area	Restricted Area	mine_location	Mine Location	dd_geom_field	simple_point	No	No	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	tp_locality	Locality	dd_phys_field	No	No	No	Yes	,,Unknown	NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	tp_sub_division_name	Sub Division Name	dd_phys_field	No	No	No	Yes	,,Aska,Balimela,Balliguda,Bellaguntha,Bhanjanagar-1,Bhanjanagar-2,Bijipur-Industrial,Bisama Cuttack,Boriguma,Boudh,Buguda,Chatrapur,Chikiti,Digapahandi,G Udayagiri,Gopalpur,Gumuda,Gunupur,Hinjilicut,JESD-1,JESD-2,Kabisuryanagar,Kanisi,Kasinagar,Khallikote,Kodala,Koraput,Laxmipur,Malkangiri,Manmunda,Mohana,Nawarangpur,Nuagam,Papadahandi,Paralakhemundi,Phulbani,Polasara,Purushottampur,R Udaygiri,Rambha,Rayagada,SDO-1,SDO-2,SDO-3,SDO-4,Sheragada,Sorada,Sunabeda,Therubali,Umarkote,Unknown,Uppalada	NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	sink_hole_location	Sink Hole Location	dd_geom_field	simple_point	No	No	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	location	Location	dd_geom_field	simple_point	No	No	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	nature_preserve_extent	Nature Preserve Extent	dd_geom_field	area	No	No	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	historical_location	Historical Location	dd_geom_field	simple_point	No	No	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	tp_circle_name	Circle Name	dd_phys_field	No	No	No	Yes	,,Aska,Berhampur,Bhanjarnagar,City Circle,Jeypore,Rayagada,Unknown	NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_restricted_area	lnd_restricted_area	Restricted Area	military_location	Military Location	dd_geom_field	simple_point	No	No	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	high_fault_area_extent	High Fault Area Extent	dd_geom_field	area	No	No	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	tp_updated_date_in_gis	Updated Date in GIS	dd_phys_field	No	No	No	No		ds_date
lnd_restricted_area	lnd_restricted_area	Restricted Area	tp_division_name	Division Name	dd_phys_field	No	No	No	Yes	,,Aska-1,Aska-2,Berhampur Division-1,Berhampur Division-2,Berhampur Division-3,Bhanjanagar,Boudh,Ganjam North,Ganjam South,Gunupur,Hinjilicut,Jeypore,Koraput,Malkangiri,Nawarangpur,Paralakhemundi,Phulbani,Purushottampur,Rayagada,Unknown	NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_restricted_area	lnd_restricted_area	Restricted Area	id	ID	dd_phys_field	No	No	No	No		integer
lnd_restricted_area	lnd_restricted_area	Restricted Area	remarks_annotation	Remarks Annotation	dd_geom_field	text	No	No	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	tp_created_date_in_gis	Created Date in GIS	dd_phys_field	No	No	No	No		ds_date
lnd_restricted_area	lnd_restricted_area	Restricted Area	mine_extent	Mine Extent	dd_geom_field	area	No	No	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	tp_section_name	Section Name	dd_phys_field	No	No	No	Yes	,,Adava,Ambapua,Aska Road-ESO1,Aska-1,B Singipur,Badagada,Baipariguda,Balimela,Balipadar,Balisira,Balliguda,Bandhugaon,Baunsuni,Beguniapada,Belaguntha,Bhanjanagar-ESO1,Bhanjanagar-ESO2,Bhejiput,Bisama Cuttack,Bomakei,Boriguma,Boudh,Budhamba,Buguda,Chandahandi,Chandragiri,Chatrapur-1,Chatrapur-2,Chikiti,Chirikipada,City Hospital-Bijipur,Dabugam,Daringibadi,Dharakote,Digapahandi,G Udayagiri,Gandhinagar,Ganjam,Garabandha,Gate Bazar-ESO3,Golanthara,Gopalpur,Gosaninuagam,Gudari,Gumma,Gumuda,Gunupur,Gunupur Rural,Head Quarter,Hinjilicut,J K Pur,J N Prasad,Jagapur,Jeypore-1,Jeypore-2,Jeypore-3,Jharigam,K B Pur,Kabisuryanagar,Kakiriguma,Kalimela,Kanchuru,Kanisi,Kanteipally,Kasinagar,Kasipur,Keshpur,Khajuripada-Phulbani,Khajuripada-R Udaygiri,Khallikote,Kodala,Konkarada,Koraput-1,Koraput-2,Kosagumuda,Kotpad,Kukudakhandi,Kundra,Lanjipally,Lathi,Laxmipur,Luchapada,Malkangiri,Malud,Manamunda,Mathili,Medical,Mohana,Muniguda,Nandapur,Nawarangpur,Nawarangpur Rural,Nuagam-1,Nuagam-2,Nuapada,Old Berhampur-ESO2,Padmapur,Papadahandi,Paralakhemundi Rural,Paralakhemundi Town,Patrapur,Pattangi,Pattapur,Phiringia,Phulbani,Pitala,Polosara,Pudamari,Purunakatak,Purushottampur,R Udaygiri,Raighar,Raikia,Rambha,Ramnaguda,Randhapalli,Rayagada,Rayagada rural,Rayagada-1,Rayagada-2,Sheragada,Sikarpai,Similiguda,Soroda,Sunabeda,Surangi,T Khunti,Taratarini,Therubali,Tikabali,Tilisingi,Tumudibandha,Umerkote,University,Unknown,Upalada	NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_restricted_area	lnd_restricted_area	Restricted Area	superfund_site_extent	Superfund site Extent	dd_geom_field	area	No	No	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	tp_survey_remark	Surveyor Remarks	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_restricted_area	lnd_restricted_area	Restricted Area	nature_preserve_location	Nature Preserve Location	dd_geom_field	simple_point	No	No	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	amish_location	Amish Location	dd_geom_field	simple_point	No	No	No		NA
lnd_restricted_area	lnd_restricted_area	Restricted Area	tp_fme_unique_id	FME Unique ID	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_restricted_area	lnd_restricted_area	Restricted Area	tp_created_by	Created By	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_restricted_area	lnd_restricted_area	Restricted Area	superfund_site_location	Superfund site Location	dd_geom_field	simple_point	No	No	No		NA
lnd_restricted_area_annotation	lnd_restricted_area_annotation	Restricted Area Annotation	sink_hole_annotation	Sink Hole Annotation	dd_geom_field	text	No	No	No		NA
lnd_restricted_area_annotation	lnd_restricted_area_annotation	Restricted Area Annotation	military_annotation	Military Annotation	dd_geom_field	text	No	No	No		NA
lnd_restricted_area_annotation	lnd_restricted_area_annotation	Restricted Area Annotation	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_restricted_area_annotation	lnd_restricted_area_annotation	Restricted Area Annotation	downtown_ug_area_annotation	Downtown Underground Area Annotation	dd_geom_field	text	No	No	No		NA
lnd_restricted_area_annotation	lnd_restricted_area_annotation	Restricted Area Annotation	superfund_site_annotation	Superfund site Annotation	dd_geom_field	text	No	No	No		NA
lnd_restricted_area_annotation	lnd_restricted_area_annotation	Restricted Area Annotation	lnd_restricted_area	Restricted Area	dd_join_field	No	Restricted Area	1:n	No		NA
lnd_restricted_area_annotation	lnd_restricted_area_annotation	Restricted Area Annotation	high_fault_area_annotation	High Fault Area Annotation	dd_geom_field	text	No	No	No		NA
lnd_restricted_area_annotation	lnd_restricted_area_annotation	Restricted Area Annotation	unknown_annotation	Unknown Annotation	dd_geom_field	text	No	No	No		NA
lnd_restricted_area_annotation	lnd_restricted_area_annotation	Restricted Area Annotation	mine_annotation	Mine Annotation	dd_geom_field	text	No	No	No		NA
lnd_restricted_area_annotation	lnd_restricted_area_annotation	Restricted Area Annotation	id	ID	dd_phys_field	No	No	No	No		integer
lnd_restricted_area_annotation	lnd_restricted_area_annotation	Restricted Area Annotation	amish_annotation	Amish Annotation	dd_geom_field	text	No	No	No		NA
lnd_restricted_area_annotation	lnd_restricted_area_annotation	Restricted Area Annotation	not_listed_annotation	Not Listed Annotation	dd_geom_field	text	No	No	No		NA
lnd_restricted_area_annotation	lnd_restricted_area_annotation	Restricted Area Annotation	lnd_restricted_area_id	Lnd Restricted Area Id	dd_phys_field	No	No	No	No		integer
lnd_restricted_area_annotation	lnd_restricted_area_annotation	Restricted Area Annotation	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_restricted_area_annotation	lnd_restricted_area_annotation	Restricted Area Annotation	nature_preserve_annotation	Nature Preserve Annotation	dd_geom_field	text	No	No	No		NA
lnd_restricted_area_annotation	lnd_restricted_area_annotation	Restricted Area Annotation	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_restricted_area_annotation	lnd_restricted_area_annotation	Restricted Area Annotation	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_restricted_area_annotation	lnd_restricted_area_annotation	Restricted Area Annotation	leader_line	Leader Line	dd_geom_field	simple_chain	No	No	No		NA
lnd_restricted_area_annotation	lnd_restricted_area_annotation	Restricted Area Annotation	historical_annotation	Historical Annotation	dd_geom_field	text	No	No	No		NA
lnd_section	lnd_section	Section	tp_updated_by	Updated By	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_section	lnd_section	Section	tp_district	District	dd_phys_field	No	No	No	Yes	,,Unknown	NA
lnd_section	lnd_section	Section	leader_line	Leader Line	dd_geom_field	simple_chain	No	No	No		NA
lnd_section	lnd_section	Section	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_section	lnd_section	Section	number	Number	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_section	lnd_section	Section	remarks_annotation	Remarks Annotation	dd_geom_field	text	No	No	No		NA
lnd_section	lnd_section	Section	tier_number	Tier Number	dd_phys_field	No	No	No	No		integer
lnd_section	lnd_section	Section	type	Type	dd_phys_field	No	No	No	Yes	,CMG,DON,LOC,MRL,RES,SEC,SUR	NA
lnd_section	lnd_section	Section	tp_name	Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_section	lnd_section	Section	tp_calculated_area	Calculated Area	dd_phys_field	No	No	No	No		float
lnd_section	lnd_section	Section	tp_circle_name	Circle Name	dd_phys_field	No	No	No	Yes	,,Aska,Berhampur,Bhanjarnagar,City Circle,Jeypore,Rayagada,Unknown	NA
lnd_section	lnd_section	Section	remarks_id	remarks_id	dd_phys_field	No	No	No	No		integer
lnd_section	lnd_section	Section	principal_meridian_number	Principal Meridian Number	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_section	lnd_section	Section	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_section	lnd_section	Section	range_number	Range Number	dd_phys_field	No	No	No	No		integer
lnd_section	lnd_section	Section	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_section	lnd_section	Section	tier_direction	Tier Direction	dd_phys_field	No	No	No	Yes	,,N,S	NA
lnd_section	lnd_section	Section	tp_locality	Locality	dd_phys_field	No	No	No	Yes	,,Unknown	NA
lnd_section	lnd_section	Section	tp_city	City	dd_phys_field	No	No	No	Yes	,,Unknown	NA
lnd_section	lnd_section	Section	tp_sub_locality	Sub Locality	dd_phys_field	No	No	No	Yes	,,Unknown	NA
lnd_section	lnd_section	Section	tp_created_by	Created By	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_section	lnd_section	Section	id	ID	dd_phys_field	No	No	No	No		integer
lnd_section	lnd_section	Section	tp_division_name	Division Name	dd_phys_field	No	No	No	Yes	,,Aska-1,Aska-2,Berhampur Division-1,Berhampur Division-2,Berhampur Division-3,Bhanjanagar,Boudh,Ganjam North,Ganjam South,Gunupur,Hinjilicut,Jeypore,Koraput,Malkangiri,Nawarangpur,Paralakhemundi,Phulbani,Purushottampur,Rayagada,Unknown	NA
lnd_section	lnd_section	Section	tp_created_date_in_gis	Created Date in GIS	dd_phys_field	No	No	No	No		ds_date
lnd_section	lnd_section	Section	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_section	lnd_section	Section	extent	Extent	dd_geom_field	area	No	No	No		NA
lnd_section	lnd_section	Section	range_direction	Range Direction	dd_phys_field	No	No	No	Yes	,,E,W	NA
lnd_section	lnd_section	Section	tp_pincode	Pincode	dd_phys_field	No	No	No	Yes	,,760010,760011,Unknown	NA
lnd_section	lnd_section	Section	tp_survey_remark	Surveyor Remarks	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_section	lnd_section	Section	tp_ward_name	Ward Name	dd_phys_field	No	No	No	Yes	,,Unknown	NA
lnd_section	lnd_section	Section	tp_updated_date_in_gis	Updated Date in GIS	dd_phys_field	No	No	No	No		ds_date
lnd_section	lnd_section	Section	township	Township	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_section	lnd_section	Section	tp_fme_unique_id	FME Unique ID	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_section	lnd_section	Section	tp_sub_division_name	Sub Division Name	dd_phys_field	No	No	No	Yes	,,Aska,Balimela,Balliguda,Bellaguntha,Bhanjanagar-1,Bhanjanagar-2,Bijipur-Industrial,Bisama Cuttack,Boriguma,Boudh,Buguda,Chatrapur,Chikiti,Digapahandi,G Udayagiri,Gopalpur,Gumuda,Gunupur,Hinjilicut,JESD-1,JESD-2,Kabisuryanagar,Kanisi,Kasinagar,Khallikote,Kodala,Koraput,Laxmipur,Malkangiri,Manmunda,Mohana,Nawarangpur,Nuagam,Papadahandi,Paralakhemundi,Phulbani,Polasara,Purushottampur,R Udaygiri,Rambha,Rayagada,SDO-1,SDO-2,SDO-3,SDO-4,Sheragada,Sorada,Sunabeda,Therubali,Umarkote,Unknown,Uppalada	NA
lnd_sensitive_area	lnd_sensitive_area	Sensitive Area	type	Type	dd_phys_field	No	No	No	Yes	,Bald Eagle Nest,Brush,Culvert,Customer Info,Encroachment,Erosion,Fence,Gate,No Herbicide,Not Listed,Osprey Nest,Power for Wildlife,Tree,Unknown	NA
lnd_sensitive_area	lnd_sensitive_area	Sensitive Area	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_sensitive_area	lnd_sensitive_area	Sensitive Area	remarks_id	remarks_id	dd_phys_field	No	No	No	No		integer
lnd_sensitive_area	lnd_sensitive_area	Sensitive Area	object_id	Object ID	dd_phys_field	No	No	No	No		integer
lnd_sensitive_area	lnd_sensitive_area	Sensitive Area	location	Location	dd_geom_field	simple_point	No	No	No		NA
lnd_sensitive_area	lnd_sensitive_area	Sensitive Area	description	Description	dd_phys_field	No	No	No	No		ds_char16_vector
